gameID,theme
8560,Warfare
8560,Party
2329,Action
2329,Party
172594,NA
2333,Action
2333,Party
193376,Comedy
57150,NA
779,Non-fiction
131482,Party
131514,NA
131526,NA
131522,NA
122711,Action
49875,NA
213874,Fantasy
82093,NA
1638,Action
1638,Stealth
223018,Action
42406,Fantasy
11739,Action
128484,NA
131484,NA
145219,Action
18657,NA
222655,Action
222655,Horror
213052,Action
158,Action
158,Science fiction
1193,Action
1193,Science fiction
20717,NA
85454,Non-fiction
86428,Action
47892,NA
7318,Action
1111,Action
1111,Science fiction
18715,NA
198832,NA
194948,Action
194948,Comedy
194948,Kids
194948,Party
27508,Action
27508,Fantasy
27508,Science fiction
8238,Action
8238,Open world
131527,NA
2777,Fantasy
146696,Action
146696,Fantasy
146696,Science fiction
3429,Non-fiction
43707,NA
5952,NA
11412,Action
45986,Action
45986,Kids
3874,Action
6273,Action
6273,Science fiction
2338,Action
2338,Party
144540,Fantasy
905,Non-fiction
215080,NA
2642,Kids
904,Non-fiction
2926,Action
2926,Science fiction
2926,Comedy
2926,Sandbox
2926,Kids
175918,NA
5956,NA
5948,Action
55092,Action
55092,Fantasy
198607,NA
56075,Action
216304,Fantasy
172399,NA
135,Action
135,Horror
176045,Action
5275,NA
220267,NA
178021,Action
178021,Fantasy
178021,Horror
4808,Action
4808,Educational
4808,Party
2761,Action
538,Action
538,Fantasy
538,Science fiction
538,Horror
538,Historical
538,Drama
39048,Action
39048,Horror
199020,NA
21878,NA
3216,Action
3216,Fantasy
899,Fantasy
899,Comedy
899,Sandbox
899,Romance
2799,Action
2799,Science fiction
5241,Action
5241,Party
8558,Action
23667,Action
23667,Sandbox
23667,Party
2566,Action
3487,Non-fiction
17460,Fantasy
1100,Action
193364,Comedy
2693,Party
5950,NA
7914,Educational
5953,NA
2767,Action
4736,NA
2755,Kids
4697,Action
4697,Horror
4697,Thriller
4697,Survival
4697,Comedy
217827,NA
219429,Action
960,Action
960,Thriller
960,Sandbox
210725,NA
3634,Action
620,Action
620,Sandbox
620,Open world
73042,Party
21954,NA
10191,Action
10191,Comedy
210428,Action
210428,Sandbox
210428,Party
45216,NA
22453,Comedy
8241,Action
8241,Warfare
2713,Action
4631,Action
1619,Action
86375,Non-fiction
219011,Action
2253,Action
131815,Action
213877,Fantasy
213871,Fantasy
213870,Fantasy
213872,Fantasy
5836,Action
339,NA
1579,Action
198579,Action
5532,Fantasy
5532,Comedy
5532,Sandbox
5532,Romance
5533,Fantasy
5533,Comedy
5533,Sandbox
5533,Romance
172787,Fantasy
1817,Fantasy
1817,Historical
1795,Action
1795,Fantasy
1795,Science fiction
1795,Comedy
1795,Kids
1795,Open world
998,Action
515,Action
515,Open world
14691,Action
217962,NA
14753,Action
14753,Warfare
2686,Action
2686,Fantasy
2686,Science fiction
2686,Open world
20502,Action
225566,NA
1552,Action
1804,Fantasy
1815,Fantasy
4642,NA
3065,Action
2745,Action
2745,Comedy
2745,Party
3721,Action
3721,Fantasy
3721,Comedy
1547,Action
1389,Action
1227,Fantasy
1227,Science fiction
8359,Action
996,Action
996,Comedy
36558,Comedy
3717,Action
3717,Fantasy
3717,Kids
6807,Action
6807,Fantasy
2137,Action
2137,Open world
1326,Action
1326,Fantasy
1326,Science fiction
1319,Action
1319,Science fiction
5939,Non-fiction
205595,Fantasy
4786,Action
4786,Horror
4786,Survival
1220,Action
1220,Fantasy
1220,Comedy
8173,Action
8173,Science fiction
8173,Comedy
6598,Action
6598,Kids
1842,Action
1842,Warfare
142,Action
142,Science fiction
1530,Action
1530,Science fiction
1530,Comedy
2267,Action
2267,Kids
558,Action
558,Sandbox
558,Open world
149,Action
149,Science fiction
4174,Action
6387,Action
175940,Action
175940,Fantasy
175940,Kids
3668,Action
2239,Science fiction
7609,Horror
7609,Survival
2896,Action
2896,Science fiction
2896,Sandbox
1104,Action
1104,Science fiction
44711,Party
3663,Action
3663,Fantasy
6797,Action
7580,Action
47788,Action
128798,Action
128798,Science fiction
128798,Kids
86264,Fantasy
3968,Action
3968,Fantasy
3968,Historical
3968,Sandbox
6844,Action
6844,Science fiction
6844,Comedy
6844,Party
3048,Action
3048,Fantasy
3048,Horror
3048,Historical
2957,Action
2957,Science fiction
5619,Action
5619,Fantasy
1805,Action
1805,Comedy
1805,Sandbox
1805,Open world
837,Action
3106,Party
141,Action
141,Science fiction
1102,Action
1102,Science fiction
1887,Action
1887,Fantasy
1887,Historical
134606,Action
134606,Fantasy
2074,Action
2074,Open world
457,Action
457,Science fiction
457,Warfare
7330,Sandbox
1041,Action
3140,Action
3140,Fantasy
3140,Historical
3140,Drama
1342,Action
1342,Science fiction
1342,Thriller
1342,Drama
866,Fantasy
866,Science fiction
866,Historical
866,Warfare
866,"4X (explore, expand, exploit, and exterminate)"
361,Action
361,Sandbox
361,Open world
72,Action
72,Science fiction
72,Comedy
8187,Action
8187,Open world
2256,Fantasy
2256,Party
3987,Action
9475,Action
9475,Fantasy
480,Action
480,Horror
480,Survival
109446,NA
85966,NA
218320,NA
92770,NA
86409,NA
95499,NA
2131,Non-fiction
1612,Action
1612,Horror
229,Fantasy
227989,Action
227989,Fantasy
227986,Action
227986,Fantasy
129,Fantasy
227987,Action
227987,Fantasy
1565,Action
1565,Fantasy
1565,Historical
86350,NA
210101,NA
198744,Action
198743,Action
3320,Action
31012,NA
988,Science fiction
988,Warfare
3726,Action
3636,Action
20712,NA
75349,Action
193780,Action
1443,Action
2699,Action
95,NA
526,Action
8269,NA
11535,Action
11535,Non-fiction
1652,Action
1652,Science fiction
86367,NA
90689,Action
90689,Thriller
90689,Stealth
9155,Action
6795,Action
6795,Survival
1463,Action
1463,Science fiction
1463,Stealth
2003,Action
2003,Stealth
2003,Open world
117322,Action
117322,Fantasy
2331,Action
2331,Party
131528,NA
131431,NA
131432,NA
131517,NA
131485,NA
131536,NA
5056,NA
131530,NA
11475,Action
4880,Party
197883,NA
2328,Action
2328,Party
131451,NA
1285,NA
152752,Action
85683,Non-fiction
64208,Action
18008,NA
222097,Action
222097,Fantasy
78100,Party
147820,NA
166325,NA
121504,NA
4032,NA
213051,Action
142650,Action
142650,Fantasy
142650,Historical
139248,NA
205229,Fantasy
8593,Action
8593,Fantasy
3399,Non-fiction
18026,NA
86354,Non-fiction
197616,Action
7357,Action
7357,Fantasy
7357,Science fiction
7357,Horror
7357,Survival
7357,Historical
9347,Action
9347,Warfare
205592,Fantasy
3299,Educational
203317,Action
149282,NA
194936,Action
194936,Comedy
194936,Kids
8242,Action
8242,Warfare
202118,Action
8000,Non-fiction
1792,Action
1792,Science fiction
1792,Comedy
218612,Action
218603,Action
836,Action
218437,NA
218439,NA
210452,NA
5117,Action
5117,Comedy
5117,Party
5329,NA
220960,NA
78239,Action
8807,Sandbox
8807,Educational
8807,Kids
201346,Action
218372,Action
218372,Stealth
192113,Action
220091,NA
5185,Sandbox
5185,Educational
21911,Action
159119,Action
159119,Horror
185778,Action
185778,Stealth
185778,Drama
5761,Action
220977,NA
220976,NA
1617,Action
5670,Action
5670,Science fiction
3718,Action
7882,Action
18143,Action
199426,NA
3120,Action
3120,Historical
3120,Warfare
131931,NA
1464,Action
1464,Stealth
202117,Action
1291,Action
1291,Fantasy
1291,Historical
85398,NA
2184,Action
3205,Action
3205,Fantasy
3205,Science fiction
3205,Horror
3205,Survival
3205,Historical
5418,Action
5418,Fantasy
5418,Comedy
5418,Kids
220981,NA
220982,NA
74548,Non-fiction
5240,Action
5240,Kids
78661,Educational
2255,Action
84920,Action
1699,Action
82527,Kids
4802,Party
4984,NA
22959,Educational
2746,NA
141537,Action
141537,Science fiction
141537,Thriller
198113,NA
20091,Party
210442,NA
108759,Party
43218,Party
9512,Action
218595,Action
218590,Action
536,Action
536,Horror
536,Survival
428,Fantasy
428,Historical
26130,NA
3185,Non-fiction
11470,Action
203243,Action
6411,Action
218571,Action
201751,Non-fiction
1307,Action
1307,Historical
1307,Warfare
1587,Action
8270,NA
4696,Action
4696,Horror
4696,Thriller
4696,Survival
4696,Comedy
4056,Action
4056,Kids
4056,Party
5529,Fantasy
5529,Comedy
5529,Sandbox
5529,Romance
218556,Action
218559,Action
218560,Action
218557,Action
218554,Action
218558,Action
218566,Action
218567,Action
11465,Action
11465,Comedy
218568,Action
218561,Action
218570,Action
218577,Action
218574,Action
218576,Action
218573,Action
218572,Action
218578,Action
218579,Action
218580,Action
218591,Action
218592,Action
218596,Action
218597,Action
7881,Action
7881,Non-fiction
2330,Action
2330,Party
218768,Action
217967,NA
7614,Non-fiction
198588,Action
3816,Action
163,Action
163,Science fiction
150028,Action
3134,NA
218581,Action
1853,Action
1853,Warfare
133942,Action
133942,Fantasy
3989,Action
18599,Action
2670,NA
3007,Action
3007,Historical
5169,Action
5169,Horror
4999,Action
4999,Science fiction
55052,Non-fiction
4113,Action
4113,Fantasy
4113,Historical
4113,Stealth
1066,Action
26115,NA
166322,NA
4116,Action
4116,Stealth
4116,Warfare
5200,Action
5200,Party
166321,NA
4630,NA
3782,Action
3782,Comedy
3782,Educational
556,Action
556,Stealth
4651,NA
2173,Action
2173,Comedy
2173,Kids
20382,NA
622,Action
622,Historical
622,Warfare
4065,Action
1223,Action
562,Action
562,Stealth
1183,Fantasy
3350,Action
3350,Fantasy
3350,Comedy
3715,Action
3715,Fantasy
910,Action
910,Stealth
164,Action
164,Science fiction
3149,Action
3149,Fantasy
3149,Comedy
3149,Party
6692,Action
389,Action
389,Fantasy
7860,Action
7860,Fantasy
7860,Science fiction
24818,Fantasy
24818,Comedy
5057,NA
13182,Action
13182,Survival
13182,Historical
13182,Open world
220957,NA
4649,NA
220975,NA
189,Action
189,Comedy
189,Kids
2640,Action
2640,Science fiction
2640,Warfare
4157,Action
11757,Action
11757,Fantasy
11757,Horror
11757,Historical
1937,Action
1937,Science fiction
1937,Warfare
825,Action
825,Comedy
825,Open world
1698,Action
165346,Action
165346,Open world
2685,Party
3047,Open world
76,Action
76,Fantasy
530,Action
530,Stealth
7071,Open world
7189,NA
7137,NA
7227,Action
414,Action
414,Fantasy
20461,Non-fiction
3365,Action
3365,Comedy
382,Action
382,Fantasy
382,Historical
382,Stealth
1058,Fantasy
1058,Comedy
1058,Sandbox
1058,Kids
1466,Action
1466,Science fiction
1466,Stealth
119160,NA
133943,Action
2050,Action
2050,Fantasy
2050,Comedy
2050,Kids
2050,Party
4033,NA
384,Fantasy
384,Science fiction
6283,Action
6283,Kids
2587,Sandbox
2587,Open world
134350,Action
134350,Stealth
1027,Action
1027,Fantasy
15559,Party
102,NA
1090,Action
208265,Party
37,Action
37,Science fiction
37,Horror
37,Survival
210451,Action
1158,Action
7334,Action
7334,Fantasy
7334,Horror
7334,Open world
3941,Action
3941,Fantasy
3351,Action
3351,Comedy
136,Action
136,Horror
3349,Action
3349,Fantasy
3349,Comedy
3027,Science fiction
3027,Horror
3027,Survival
199010,NA
2242,NA
227,Fantasy
115284,Action
5306,NA
7316,Non-fiction
534,Action
534,Fantasy
534,Historical
49105,NA
6443,Action
6443,Non-fiction
1026,Action
1026,Fantasy
200403,Action
199431,Action
199431,Fantasy
135708,Fantasy
3490,Action
3490,Science fiction
6440,Action
6440,Fantasy
6440,Sandbox
206855,Action
193322,Action
193322,Fantasy
4988,NA
552,Action
552,Fantasy
552,Historical
105,Action
2655,Sandbox
2655,Kids
214458,Action
1105,Action
1105,Science fiction
2327,Action
2327,Party
2973,Action
2973,Fantasy
142129,Action
1979,Action
1979,Warfare
8237,Action
8237,Open world
210434,Action
8581,Action
8581,Science fiction
4216,Action
4216,Science fiction
4216,Sandbox
4216,Open world
199822,Science fiction
7967,Non-fiction
4115,Action
4115,Stealth
4115,Warfare
4156,Action
3761,Action
3761,Historical
3761,Warfare
16584,Fantasy
2792,NA
23854,Science fiction
2553,Action
21093,Action
1003,Action
1003,Science fiction
175660,NA
3256,NA
1866,Action
1866,Science fiction
1866,Warfare
206032,Action
197926,Action
197926,Science fiction
2591,Action
2591,Science fiction
193321,Action
193321,Fantasy
41870,Educational
4713,Educational
26821,NA
80452,Action
1578,Action
1578,Comedy
1245,Action
3072,NA
206487,Comedy
5058,NA
1038,Action
1038,Fantasy
7901,Action
3629,Action
3062,NA
6445,Non-fiction
4121,Action
4121,Fantasy
2115,Action
2115,Science fiction
1091,Action
10143,NA
47367,Party
85578,Action
85578,Fantasy
4826,NA
18597,Non-fiction
2336,Party
11689,NA
21912,NA
11072,Action
9763,Action
9763,Warfare
2195,Action
2195,Comedy
145497,Fantasy
145497,Historical
819,Action
819,Open world
1509,NA
195868,Action
1963,Action
3133,NA
4985,NA
210430,Action
3645,Action
1985,Action
1985,Fantasy
1985,Historical
1985,Stealth
1985,Open world
3061,NA
18953,Party
224439,Action
224439,Fantasy
224439,Historical
165558,Action
165558,Fantasy
193324,Action
193324,Fantasy
16,Action
16,Science fiction
16,Survival
16,Sandbox
16,Open world
78695,Comedy
1249,Action
1249,Science fiction
1242,Action
1400,Historical
1400,Mystery
3244,NA
1706,Action
1706,Comedy
1706,Party
2698,Action
210463,Comedy
2140,Action
2140,Comedy
2140,Sandbox
2140,Kids
6528,Action
5531,Fantasy
5531,Comedy
5531,Sandbox
5531,Romance
8240,Action
8240,Warfare
703,Non-fiction
1867,Action
1867,Science fiction
1867,Warfare
49195,NA
6461,Non-fiction
3135,NA
5530,Fantasy
5530,Comedy
5530,Sandbox
5530,Romance
6444,Action
6444,Non-fiction
2681,Action
2681,Science fiction
2681,Comedy
2681,Kids
200401,Action
92,NA
2485,Action
2485,Horror
2485,Comedy
65676,Fantasy
2647,Action
2647,Comedy
206307,Action
206307,Stealth
206307,Warfare
219433,Action
198108,Action
198108,Fantasy
198108,Science fiction
3213,Action
3213,Kids
114,Fantasy
114,Science fiction
2407,Action
2407,Science fiction
109,Action
109,Thriller
109,Historical
109,Sandbox
109,Open world
36665,Comedy
23459,Comedy
122,Action
122,Horror
122,Survival
1030,Action
1030,Fantasy
1030,Horror
1030,Open world
59,Action
59,Fantasy
59,Historical
59,Sandbox
59,Open world
1529,Action
1529,Science fiction
1529,Comedy
1942,Action
1942,Fantasy
1942,Open world
2909,Action
2909,Fantasy
2909,Historical
2909,Sandbox
2909,Open world
19258,Action
19258,Kids
59849,Action
59849,Thriller
59849,Historical
59849,Sandbox
59849,Open world
59849,Warfare
59849,Mystery
5167,Action
3263,Action
3263,Comedy
3263,Sandbox
3263,Open world
5845,Action
5845,Fantasy
5845,Horror
5845,Survival
5845,Historical
1399,NA
1398,NA
107292,Action
107292,Fantasy
107292,Historical
4964,Action
4964,Comedy
1594,Non-fiction
1246,Action
551,Action
551,Fantasy
551,Historical
915,Comedy
915,Non-fiction
7088,Party
498,Action
498,Science fiction
498,Open world
56,Action
56,Fantasy
56,Sandbox
56,Open world
1101,Action
1101,Science fiction
18626,Action
1585,Historical
1247,Action
222654,Action
222654,Fantasy
2191,Action
2191,Fantasy
2191,Comedy
8263,Action
8263,Fantasy
8263,Science fiction
8263,Historical
8263,Stealth
8263,Open world
1094,Action
22297,Action
20426,Non-fiction
18237,Party
2254,Action
16605,Action
16605,Science fiction
16605,Horror
1528,Action
1528,Comedy
352,Action
352,Warfare
949,Action
949,Historical
949,Warfare
523,Action
523,Sandbox
523,Open world
1073,Action
1073,Fantasy
6801,Action
6801,Historical
6801,Sandbox
6801,Open world
6801,Warfare
475,Action
475,Fantasy
475,Science fiction
1941,Action
1941,Sandbox
1941,Open world
5503,Action
5503,Thriller
5503,Stealth
5503,Open world
2114,Action
2114,Science fiction
2114,Survival
2114,Sandbox
2114,Warfare
75,Action
75,Science fiction
4987,NA
873,Action
873,Comedy
873,Sandbox
873,Open world
1028,Action
1028,Fantasy
493,Action
493,Thriller
493,Drama
493,Mystery
7348,Action
7348,Science fiction
7348,Warfare
529,Action
529,Survival
529,Stealth
529,Sandbox
529,Open world
7292,Action
3212,Fantasy
3212,Comedy
3212,Sandbox
3212,Romance
20601,Action
11525,Non-fiction
8203,Educational
8203,Kids
7339,Action
7339,Kids
90109,Action
3363,Comedy
134,Action
134,Fantasy
1195,Action
1195,Fantasy
1195,Science fiction
1195,Historical
1195,Comedy
1577,Action
1577,Comedy
2723,Action
2723,Comedy
148195,Action
148195,Fantasy
2186,Educational
2185,Party
191437,Action
191437,Fantasy
132108,Action
132108,Party
1037,Action
1037,Fantasy
2664,NA
51297,Science fiction
2704,Party
413,Fantasy
413,Science fiction
19908,Action
207021,Fantasy
207021,Science fiction
1069,Action
1069,Fantasy
1069,Science fiction
1316,Action
1316,Historical
1316,Warfare
1080,Action
181550,NA
131503,Party
675,Action
1070,Action
1070,Fantasy
203110,NA
203112,NA
203100,NA
2645,Business
2645,Sandbox
203109,NA
127559,Action
100186,NA
2189,Action
132109,Action
132109,Party
203538,Fantasy
203538,Science fiction
203538,Drama
203538,Open world
3068,NA
2335,Party
210243,Action
2844,Action
2844,Comedy
2193,Party
9630,Action
9630,Science fiction
9630,Survival
9630,Sandbox
9630,Open world
545,Action
545,Horror
545,Survival
545,Historical
545,Warfare
2344,Action
2344,Kids
163155,Action
1626,Action
185669,NA
203117,NA
2343,Action
2343,Kids
5411,Action
135294,Action
135294,Warfare
21865,Action
21865,Science fiction
21865,Horror
21865,Warfare
22032,Action
86490,NA
1533,Action
1533,Science fiction
1533,Comedy
194935,Action
194935,Science fiction
194935,Comedy
78487,Action
1597,Non-fiction
134651,Action
134651,Warfare
215952,Action
2741,Action
2741,Comedy
178293,Non-fiction
158723,Action
150031,Action
1278,Action
1278,Fantasy
1278,Science fiction
1278,Horror
1278,Historical
1278,Warfare
225422,Action
203101,NA
203099,NA
215381,NA
203524,Fantasy
203524,Science fiction
203524,Open world
215386,NA
215387,NA
198849,NA
3255,Party
191434,Action
191434,Fantasy
214130,NA
135736,Action
135736,Fantasy
512,Action
512,Fantasy
512,Historical
2707,Action
2707,Party
180278,NA
2332,Action
2332,Fantasy
2332,Party
2342,Action
2342,Kids
2345,Kids
2345,Party
163098,Action
163098,Fantasy
203106,NA
135297,Action
135297,Warfare
548,Action
548,Science fiction
2349,Party
191440,Action
191440,Fantasy
135450,Action
135450,Fantasy
135450,Science fiction
1576,Action
3069,NA
133912,Action
220980,NA
178112,Fantasy
178112,Science fiction
19459,NA
625,Action
625,Horror
625,Survival
625,Historical
625,Warfare
1309,Action
1309,Historical
1309,Warfare
1599,Non-fiction
206508,NA
221969,NA
39306,Action
1602,Action
1602,Non-fiction
2182,Party
2187,NA
2406,Fantasy
2965,Action
2965,Fantasy
2965,Historical
213370,NA
203104,NA
130749,NA
979,Action
979,Warfare
2476,Action
2476,Horror
2476,Comedy
2688,Sandbox
135296,Action
135296,Warfare
700,Non-fiction
178104,Action
2705,Party
191436,Action
191436,Fantasy
191436,Kids
776,Non-fiction
1600,Non-fiction
3060,NA
3705,Action
1192,Action
1192,Fantasy
1192,Science fiction
1192,Comedy
17478,Party
2687,Fantasy
2687,Business
2687,Sandbox
2687,Kids
135449,Action
135449,Fantasy
778,Non-fiction
2171,Action
2171,Comedy
2171,Kids
2183,Action
2183,Comedy
2183,Party
91204,NA
206934,Action
7335,Action
7335,Science fiction
180279,NA
145179,Action
203105,NA
203111,NA
2706,Action
2706,Party
2744,Action
2744,Educational
398,Action
398,Fantasy
398,Sandbox
222099,Action
222099,Fantasy
222095,Action
222095,Fantasy
179222,Fantasy
179222,Science fiction
1036,Action
1036,Fantasy
134014,Action
134014,Fantasy
222098,Action
222098,Fantasy
1820,Fantasy
1820,Sandbox
1156,Action
1092,Action
1092,Fantasy
1092,Comedy
2350,Action
2350,Fantasy
2350,Kids
2350,Party
119295,Non-fiction
8197,NA
130,Fantasy
2172,Action
2172,Science fiction
2172,Party
1025,Action
