kglID,Title,Year,Publisher,Genre
9428,History Great Empires: Rome,2009,Black Bean Games,Strategy
9429,Friends: The One with All the Trivia,2005,Warner Bros. Interactive Entertainment,Misc
9430,Mame Goma 2: Uchi no Ko ga Ichiban!,2008,Creative Core,Simulation
9431,Backyard NFL Football '08,2007,Atari,Sports
9432,Gunbird,1995,Atlus,Shooter
9433,Imagine: Party Planner,2009,Ubisoft,Simulation
9434,Dream C Club Portable,2010,D3Publisher,Simulation
9435,Elemental Gearbolt,1997,Sony Computer Entertainment,Shooter
9436,WWF Wrestlemania: The Arcade Game,1995,Acclaim Entertainment,Fighting
9437,Handball 16,2015,Bigben Interactive,Sports
9438,Mega Man 8 Anniversary Collector's Edition,1997,Capcom,Platform
9439,V-Rally 3,2002,Atari,Racing
9440,Nobunaga no Yabou: Souzou,2014,Tecmo Koei,Strategy
9441,GRID,NA,Codemasters,Racing
9442,Pro Yakyuu Famista 2011,2011,Namco Bandai Games,Sports
9443,Impact Racing,1996,JVC,Racing
9444,Sled Shred featuring the Jamaican Bobsled Team,2010,SouthPeak Games,Sports
9445,Amazing Island,2004,Sega,Strategy
9446,SeaBlade,2002,TDK Mediactive,Shooter
9447,Jikkyou Powerful Pro Yakyuu DreamCast Edition,2000,Konami Digital Entertainment,Sports
9448,Carmen Sandiego: The Secret of the Stolen Drums,2004,BAM! Entertainment,Action
9449,Tokyo Mono Harashi: Karasu no Mori Gakuen Kitan,2010,Atlus,Role-Playing
9450,Activision Hits: Remixed,2006,Activision,Misc
9451,Death Jr. II: Root of Evil,2006,Konami Digital Entertainment,Platform
9452,Hail to the Chimp,2008,Gamecock,Misc
9453,MotoGP 4 - Official Game of MotoGP,2005,Sony Computer Entertainment,Racing
9454,Kyoukai Senjou no Horizon Portable,2013,Kadokawa Shoten,Adventure
9455,4 Elements,2009,Mastertronic,Puzzle
9456,Shining Force III: Scenario 2,1998,Sega,Strategy
9457,Airline Tycoon 2,2011,Kalypso Media,Simulation
9458,Worms World Party,2002,Ubisoft,Strategy
9459,Medabots: Metabee,2002,Natsume,Role-Playing
9460,NHL Legacy,2015,Electronic Arts,Action
9461,Final Fight: Streetwise,2006,Capcom,Action
9462,Drivers Ed Portable,2008,JoWood Productions,Misc
9463,Rebelstar: Tactical Command,2005,Atari,Strategy
9464,Kamen Rider: Battride War Genesis,2016,Namco Bandai Games,Action
9465,IL-2 Sturmovik: Cliffs of Dover,2011,Ubisoft,Simulation
9466,Unsolved Crimes,2008,Empire Interactive,Adventure
9467,Minna to Kimi no Piramekino!,2010,Namco Bandai Games,Misc
9468,Bombastic,2002,Capcom,Puzzle
9469,NHL Powerplay 98,1997,Virgin Interactive,Sports
9470,Olympic Soccer: Atlanta 1996,1996,U.S. Gold,Sports
9471,Lernerfolg Vorschule: Capt'n Sharky,2009,Tivola,Misc
9472,Samurai Dou Portable,2008,Spike,Action
9473,Princess on Ice,2008,505 Games,Sports
9474,Phantasy Star Online Episode I & II Plus,2003,Sega,Role-Playing
9475,Front Mission 2089: Border of Madness,2008,Square Enix,Strategy
9476,Miracle Girls Festival,2015,Sega,Misc
9477,Dual Hearts,2002,Sony Computer Entertainment,Role-Playing
9478,7 Wonders: Treasures of Seven,2011,Avanquest,Puzzle
9479,Saki: Zenkoku-hen,2015,Kaga Create,Misc
9480,Mister Slime,2008,SouthPeak Games,Action
9481,Shiren the Wanderer 5 Plus: Fortune Tower and the Dice of Fate,2015,Aksys Games,Action
9482,"Murder, She Wrote",2009,Focus Home Interactive,Adventure
9483,Virtual Villagers: A New Home,2010,PQube,Simulation
9484,Wing Commander: Prophecy,2003,"Destination Software, Inc",Simulation
9485,Marc Ecko's Getting Up: Contents Under Pressure,2006,Atari,Action
9486,Learn Science,2010,DreamCatcher Interactive,Misc
9487,Hakuouki: Reimeiroku,2010,Idea Factory,Adventure
9488,Vertigo,2009,Playlogic Game Factory,Strategy
9489,Shin Sangoku Musou 5 Empires,2010,Tecmo Koei,Action
9490,Carve,2004,Global Star,Racing
9491,GachiTora! Abarenbou Kyoushi in High School,2011,Spike,Action
9492,WTA Tour Tennis,2001,Konami Digital Entertainment,Sports
9493,Bottom of the 9th '99,1998,Konami Digital Entertainment,Sports
9494,Reader Rabbit 2nd Grade,NA,Unknown,Misc
9495,Famicom Mini: Dig Dug,2004,Namco Bandai Games,Puzzle
9496,Naval Ops: Commander,2004,Tecmo Koei,Simulation
9497,Defendin' De Penguin,2008,Zushi Games,Strategy
9498,Bleach: Blade Battlers,2006,Sony Computer Entertainment,Fighting
9499,Rez,2001,Sony Computer Entertainment,Shooter
9500,Goosebumps: The Game,2015,WayForward Technologies,Adventure
9501,Rockin' Pretty,2009,Arc System Works,Misc
9502,Jake Power: Policeman,2008,Ubisoft,Adventure
9503,Jissen Pachislot Hisshouhou! Hokuto no Ken DS SE,2006,Sega,Misc
9504,Lufia: The Ruins of Lore,2002,Taito,Role-Playing
9505,Major Minor's Majestic March,2009,Majesco Entertainment,Misc
9506,Shaman King: Soul Fight,2003,Namco Bandai Games,Platform
9507,Samurai Deeper Kyo,2002,Namco Bandai Games,Fighting
9508,Samantha Swift and the Hidden Roses of Athena,2010,Unknown,Adventure
9509,Medabots: Infinity,2003,Ubisoft,Role-Playing
9510,Jirou Akagawa: Majotachi no Nemuri,1995,Pack-In-Video,Adventure
9511,Bust-A-Bloc,2002,Midas Interactive Entertainment,Puzzle
9512,Sitting Ducks,2003,LSP Games,Platform
9513,Animal Planet: Vet Collection,2010,Activision,Simulation
9514,Imagine Animal Doctor Care Center,2010,Ubisoft,Simulation
9515,Uta no Prince-Sama: Music 3,2016,Broccoli,Action
9516,Pretty Cure All Stars Everyone Gather ? Let's Dance!,2013,Namco Bandai Games,Misc
9517,Mountain Bike Adrenaline,NA,Unknown,Sports
9518,New Prince of Tennis: Go to the Top,2015,FuRyu,Action
9519,Zyuden Sentai Kyoryuger: Game de Gaburincho!!,2013,Namco Bandai Games,Action
9520,Nobunaga's Ambition: Sphere of Influence,2014,Tecmo Koei,Strategy
9521,Hi-Octane: The Track Fights Back!,1995,Electronic Arts,Racing
9522,Venetica,2009,DTP Entertainment,Role-Playing
9523,Black Sigil: Blade of the Exiled,2009,Graffiti,Role-Playing
9524,Tour de France 2011,2011,Focus Home Interactive,Racing
9525,TrackMania Turbo: Build to Race,2010,Ubisoft,Racing
9526,ZombiU,2016,Ubisoft,Action
9527,Domino Rally,2007,Nordcurrent,Action
9528,Doraemon 2: Nobita no Toizurando Daibouken,1993,Epoch,Role-Playing
9529,Samurai Champloo: Sidetracked,2006,Namco Bandai Games,Action
9530,Drill Dozer,NA,Unknown,Platform
9531,Katekyoo Hitman Reborn! DS: Shinuki Max! Vongola Carnival!!,2007,Takara Tomy,Action
9532,Utawarerumono: Futari no Hakuoro,2016,Aqua Plus,Misc
9533,Chaos;Child,2015,5pb,Adventure
9534,Fatal Fury: Wild Ambition,1999,SNK Playmore,Fighting
9535,Metal Fight Beyblade: Bakugami Susanoh Shuurai!,2010,Hudson Soft,Action
9536,Dengeki Gakuen RPG: Cross of Venus,2009,ASCII Media Works,Role-Playing
9537,Judge Dredd,1997,Gremlin Interactive Ltd,Platform
9538,Minna no Ennichi,2012,Namco Bandai Games,Action
9539,Winning Post 8,2014,Tecmo Koei,Racing
9540,DoDonPachi Resurrection,2010,Rising Star Games,Shooter
9541,Bass Rise,1999,Namco Bandai Games,Sports
9542,UEFA Champions League 2006-2007,2007,Electronic Arts,Sports
9543,Dynamite Headdy,1993,Sega,Platform
9544,Choujikuu Yousai Macross: Do You Remember Love,2012,Namco Bandai Games,Shooter
9545,Arcania: Gothic 4,2015,Nordic Games,Role-Playing
9546,Persona 2: Eternal Punishment,2012,Atlus,Role-Playing
9547,Dragon's Lair 3D: Return to the Lair,2002,Ubisoft,Platform
9548,Growlanser: Heritage of War ,2006,Rising Star Games,Role-Playing
9549,Myst IV: Revelation,2005,Ubisoft,Adventure
9550,Culdcept Revolt,2016,Nintendo,Strategy
9551,Sushi Go-Round,2010,Asylum Entertainment,Simulation
9552,Pachinko Wars II,1993,Coconuts Japan,Misc
9553,Myth Makers: Orbs of Doom,2007,Popcorn Arcade,Puzzle
9554,The Nightmare of Druaga: Fushigino Dungeon,2004,Arika,Role-Playing
9555,Omega Labyrinth,2015,D3Publisher,Role-Playing
9556,Air Conflicts: Aces of World War II,2009,Graffiti,Simulation
9557,Cities in Motion,2011,Paradox Interactive,Simulation
9558,Virtua Striker 2002,2002,Sega,Sports
9559,Code Lyoko,2007,Game Factory,Action
9560,Taito Legends Power Up,2007,Destineer,Action
9561,Fate/Unlimited Codes Portable,2009,Capcom,Fighting
9562,Metal Slug Anthology,2007,Ignition Entertainment,Shooter
9563,Tenchu: Dark Secret,2006,From Software,Action
9564,Game no Kanzume Vol 2,1994,Sega,Misc
9565,Zoo Quest: Puzzle Fun!,2008,JoWood Productions,Puzzle
9566,JoJo no Kimy? na B?ken Fantomu Buraddo,2006,Namco Bandai Games,Action
9567,The Idolmaster 2,2011,Namco Bandai Games,Simulation
9568,PQ2: Practical Intelligence Quotient,2006,D3Publisher,Puzzle
9569,Mr Bean's Wacky World of Wii,2009,Blast! Entertainment Ltd,Adventure
9570,Powerdrome,2004,Evolved Games,Racing
9571,Dreamer Series: Puppy Trainer,2008,DreamCatcher Interactive,Simulation
9572,Pro Yakyuu Spirits 5 Kanzenban,2008,Konami Digital Entertainment,Sports
9573,Tsumiki: Block Drop Mania,2007,Nobilis,Action
9574,Shin Sangoku Musou 5 Special,2009,Tecmo Koei,Action
9575,Pony Friends: Mini Breeds Edition,2008,Eidos Interactive,Simulation
9576,Otogi 2: Immortal Warriors,2003,Sega,Action
9577,Legend of Kay,2005,JoWood Productions,Action
9578,Dead or Alive Xtreme 3: Fortune,2016,Tecmo Koei,Sports
9579,Strawberry Shortcake: Strawberryland Games,2006,Game Factory,Action
9580,Koi to Senkyo to Chocolate Portable,2012,Kadokawa Shoten,Adventure
9581,Dokapon Journey,2008,Sting,Role-Playing
9582,Ultra Bust-A-Move,2004,505 Games,Puzzle
9583,Piglet's Big Game,2003,THQ,Platform
9584,Pony Friends,2007,Eidos Interactive,Simulation
9585,Pinball Hall of Fame: The Gottlieb Collection,2005,Crave Entertainment,Misc
9586,Ferrari F355 Challenge,2002,Sony Computer Entertainment,Racing
9587,MorphX,2010,505 Games,Shooter
9588,Stranger of Sword City,2015,Nippon Ichi Software,Role-Playing
9589,Air Traffic Chaos,2007,Ertain,Simulation
9590,Battleship / Connect Four / Sorry! / Trouble,2006,"Destination Software, Inc",Puzzle
9591,Prism: Light the Way,2007,Eidos Interactive,Puzzle
9592,Tiny Toon Adventures: Toonenstein - Dare to Scare,1998,Swing! Entertainment,Action
9593,TV Anime: Fairy Tale Gekitou! Madoushi Kessen,2010,Hudson Soft,Fighting
9594,Shifters,2002,3DO,Adventure
9595,RPG Tsukuru DS,2010,Enterbrain,Role-Playing
9596,Earth Defense Force 4.1: The Shadow of New Despair,2015,Xseed Games,Shooter
9597,Dramatic Dungeon: Sakura Wars - Kimi Arugatame,2008,Sega,Role-Playing
9598,TNA iMPACT: Cross the Line,2010,SouthPeak Games,Fighting
9599,Lagoon,1991,Kemco,Role-Playing
9600,Nanostray 2,2008,Codemasters,Shooter
9601,Microsoft Flight Simulator X Acceleration Expansion Pack,2007,Microsoft Game Studios,Simulation
9602,Trick x Logic: Season 1,2010,Sony Computer Entertainment,Adventure
9603,Mawashite Tsunageru Touch Panic,2006,Nintendo,Puzzle
9604,Luminous Arc Infinity,2015,Marvel Entertainment,Action
9605,Monster! Bass Fishing,2003,Ignition Entertainment,Sports
9606,Sigma Star Saga,2005,Atari,Role-Playing
9607,Assetto Corsa,2016,505 Games,Racing
9608,Batman: Gotham City Racer,2001,Ubisoft,Racing
9609,Sengoku Basara X,2008,Capcom,Fighting
9610,Plants vs. Zombies,2009,PopCap Games,Strategy
9611,Doraemon: Nobita no Kyouryuu 2006 DS,2006,Sega,Role-Playing
9612,Ontamarama,2007,Atlus,Action
9613,Hakuoki: Stories of the Shinsengumi,2010,Idea Factory,Adventure
9614,DokiDoki Majo Shinpan!,2007,SNK Playmore,Adventure
9615,Star Wars: Republic Commando,2005,LucasArts,Shooter
9616,Starry ? Sky: In Spring,2010,Asgard,Misc
9617,Armored Core: Formula Front Extreme Battle,2004,505 Games,Simulation
9618,Downforce,2002,Avalon Interactive,Racing
9619,Bejeweled Twist,2008,PopCap Games,Puzzle
9620,Little Busters! Converted Edition,2009,Prototype,Adventure
9621,Enemy Front,2014,Namco Bandai Games,Shooter
9622,Dream Salon,2009,Zoo Games,Misc
9623,Disney's Party,2002,Electronic Arts,Misc
9624,Tennis no Oji-Sama: 2005 Crystal Drive,2004,Konami Digital Entertainment,Sports
9625,Summon Night X: Tears Crown,2009,Namco Bandai Games,Role-Playing
9626,Secret Files: Tunguska,2008,Deep Silver,Adventure
9627,Taiho Shichauzo!,2001,Pioneer LDC,Adventure
9628,Battle vs. Chess,NA,TopWare Interactive,Misc
9629,Phantom Crash,2002,Phantagram,Simulation
9630,Men of War: Assault Squad,2011,1C Company,Strategy
9631,Fishdom,2011,Atari,Puzzle
9632,Yanya Caballista: City Skater,2001,Tecmo Koei,Sports
9633,Expendable,1999,Infogrames,Action
9634,Imagine: Artist,2009,Ubisoft,Misc
9635,Pet Pals: New Leash on Life,2010,Destineer,Simulation
9636,The Idolmaster: Gravure For You! Vol. 2,2011,Namco Bandai Games,Misc
9637,Arthur! Ready to Race,2000,The Learning Company,Racing
9638,Thunder Force V: Perfect System,1998,TechnoSoft,Shooter
9639,The Typing of the Dead,2000,Sega,Shooter
9640,The Idolm@ster: Dearly Stars,2009,Namco Bandai Games,Adventure
9641,Kids Learn Music A+ Edition,2011,Unknown,Misc
9642,Kart Racer,2009,Nordic Games,Racing
9643,Bakemonogatari Portable,2012,Namco Bandai Games,Action
9644,Sam & Max: Beyond Time and Space,2010,Atari,Adventure
9645,To Heart 2: Dungeon Travelers,2015,Aqua Plus,Adventure
9646,Tabi no Yubisashi Kaiwachou DS: DS Series 2 Chuugoku,2006,Nintendo,Misc
9647,Shrek Super Party,2003,TDK Mediactive,Misc
9648,Bakusou Kyoudai Let's & Go!! Eternal Wings,1998,Jaleco,Racing
9649,Caligula,2016,FuRyu,Role-Playing
9650,Steins;Gate 0,2015,PQube,Adventure
9651,Keroro Gunsou: Enshuu da Yo! Zenin Shuugou Part 2,2007,Namco Bandai Games,Action
9652,NHL Blades of Steel '99,1999,Konami Digital Entertainment,Sports
9653,Lips: Deutsche Partyknaller,2009,Microsoft Game Studios,Misc
9654,Apassionata: Die Galanacht der Pferde,2009,RTL,Simulation
9655,Dungeon Raiders,2009,Focus Home Interactive,Role-Playing
9656,Philosoma,1995,Sony Computer Entertainment,Shooter
9657,Virtua Fighter CG Portrait Series Vol.5: Wolf Hawkfield,1995,Sega,Misc
9658,Puyo Pop,2001,Sega,Puzzle
9659,Marriage Royale: Prism Story,2010,ASCII Media Works,Adventure
9660,Super Heroine Chronicle,2014,Namco Bandai Games,Role-Playing
9661,Kamiwaza,2006,Acquire,Action
9662,Rave Master,2002,Konami Digital Entertainment,Fighting
9663,The Technomancer,2016,Focus Home Interactive,Role-Playing
9664,Ben 10 Galactic Racing,2012,D3Publisher,Racing
9665,Kinnikuman Muscle Grand Prix Max,2006,Konami Digital Entertainment,Fighting
9666,Hotel for Dogs,2009,505 Games,Simulation
9667,Suzuki Super-Bikes II: Riding Challenge,2008,Valcon Games,Racing
9668,Jim Henson's Muppets in Spy Muppets: License to Croak,2003,TDK Mediactive,Action
9669,Super Robot Taisen Neo,2009,Namco Bandai Games,Strategy
9670,OutRun 2006: Coast 2 Coast,2006,Sega,Racing
9671,Blues Brothers 2000,2000,Virgin Interactive,Platform
9672,Metal Max 2 Reloaded,2011,Unknown,Role-Playing
9673,All Star Tennis 99,1999,Ubisoft,Sports
9674,Hercules: The Legendary Journeys,2000,Titus,Role-Playing
9675,Dual Heroes,1997,Hudson Soft,Fighting
9676,Fighter Destiny 2,1999,Imagineer,Fighting
9677,Chameleon Twist 2,1998,Infogrames,Platform
9678,Nounai Aeshe: IQ Suppli DS 2 - Sukkiri King Ketteisen,2007,Spike,Misc
9679,PachiPara 14: Fuu to Kumo to Super Umi in Okinawa,2007,Irem Software Engineering,Misc
9680,Winning Post World,2009,Tecmo Koei,Sports
9681,Arx Fatalis,2003,Mindscape,Role-Playing
9682,Slam Dunk SD Heat Up!!,1995,Namco Bandai Games,Sports
9683,My Body Coach,2009,Big Ben Interactive,Sports
9684,Dead in the Water,1999,ASC Games,Action
9685,Winning Post 7 2013,2013,Tecmo Koei,Sports
9686,Detective Conan: Prelude from the Past,2012,Namco Bandai Games,Action
9687,Dr. Seuss: Green Eggs and Ham,2003,NewKidCo,Action
9688,Sea Monsters: A Prehistoric Adventure,2007,Zushi Games,Adventure
9689,Atelier Rorona: Alchemist of Arland,2013,Nippon Ichi Software,Role-Playing
9690,Guilty Gear Dust Strikers,2006,Majesco Entertainment,Fighting
9691,Dark Summit,2002,THQ,Sports
9692,Singularity,2010,Mastertronic,Shooter
9693,Odoru Daisousasen The Game: Sensuikan ni Sennyuu Seyo!,2010,Namco Bandai Games,Adventure
9694,George of the Jungle and the Search for the Secret,2008,Ignition Entertainment,Platform
9695,Turbo Turtle Adventure,2002,Majesco Entertainment,Puzzle
9696,"Warhammer 40,000: Dawn of War",2004,THQ,Strategy
9697,Shinseiki Evangelion 2: Tsukurareshi Sekai - Another Cases,2006,Namco Bandai Games,Adventure
9698,Hisshou 777 Fighter: Pachi Slot Eiyu Densetsu,1994,Vap,Misc
9699,Corpse Party: Blood Covered - Repeated Fear,2010,5pb,Adventure
9700,The Lost Treasures of Alexandria,2011,Unknown,Puzzle
9701,Chronicles of the Sword,1996,Psygnosis,Adventure
9702,The Lost Vikings,2003,Activision,Puzzle
9703,Keiba Eight Special,1993,Misawa,Sports
9704,Harukanaru Toki no Naka de 3,2004,Tecmo Koei,Adventure
9705,Reel Fishing: The Great Outdoors,2006,Natsume,Sports
9706,Assassin's Creed: Altair's Chronicles,2008,Ubisoft,Platform
9707,Pirates vs Ninja Dodgeball,2009,SouthPeak Games,Sports
9708,Guild 01,2012,Level 5,Action
9709,The History Channel: Great Battles - Medieval,NA,Slitherine Software,Strategy
9710,Nike+ Kinect Training,2012,Microsoft Game Studios,Sports
9711,Durarara!! 3-way Standoff,2010,ASCII Media Works,Adventure
9712,Ty the Tasmanian Tiger 3: Night of the Quinkan,2005,Zoo Digital Publishing,Action
9713,Cartoon Network Racing,2006,Game Factory,Action
9714,Tokimeki Memorial Girl's Side 2nd Kiss,2006,Konami Digital Entertainment,Adventure
9715,Fushigi no Dungeon: Fuurai no Shiren 3 Portable,2010,Spike,Role-Playing
9716,Active Life: Magical Carnival,2011,Namco Bandai Games,Misc
9717,Hokuto no Ken,2007,Sega,Fighting
9718,Stretch Panic,2001,Midas Interactive Entertainment,Platform
9719,Empire Earth,2001,Vivendi Games,Strategy
9720,Chousoku Henkei Gyrozetter: Albatross no Tsubasa,2013,Square Enix,Role-Playing
9721,Baku Baku,1995,Sega,Puzzle
9722,Pro Cycling Manager 2016,2016,Focus Home Interactive,Sports
9723,SD Gundam: Over Galaxian,1996,Namco Bandai Games,Shooter
9724,Smart Kid's Party Fun Pak,2008,UFO Interactive,Misc
9725,BeatMania IIDX 3rd Style,2000,Konami Digital Entertainment,Simulation
9726,Yu-Gi-Oh! World Championship 2007,2007,Konami Digital Entertainment,Strategy
9727,Hummer Badlands,2006,Global Star,Racing
9728,Freelancer,2003,Microsoft Game Studios,Simulation
9729,Woody Woodpecker: Escape from Buzz Buzzard Park,2001,DreamCatcher Interactive,Platform
9730,"Lupin III: Lupin ni wa Shi o, Zenigata ni wa Koi o",2007,505 Games,Adventure
9731,Furu Furu Park,2007,Taito,Misc
9732,Monster Band,2008,Tivola,Misc
9733,BeatMania IIDX 4th Style: New Songs Collection,2001,Konami Digital Entertainment,Simulation
9734,Fushigi? Kagaku: Nazotoki Quiz Training - NazoTore,2008,Benesse,Misc
9735,G1 Grand Prix,2012,Genki,Action
9736,QUIZ PARTY,2012,Nintendo,Misc
9737,MTX Mototrax,2006,Activision,Racing
9738,Around the World in 80 Days,2004,Hip Interactive,Action
9739,Houkago Shounen,2008,Konami Digital Entertainment,Misc
9740,Classic Dungeon X2,2011,Nippon Ichi Software,Role-Playing
9741,Whirl Tour,2002,Vivendi Games,Sports
9742,Pinball Tycoon,2002,Ignition Entertainment,Misc
9743,Cartoon Network Block Party,2004,Majesco Entertainment,Misc
9744,Power Spike Pro Beach Volleyball,2000,Infogrames,Sports
9745,White Album: Tsuzurareru Fuyu no Omoide,2010,Aqua Plus,Adventure
9746,Harukanaru Toki no Naka de: Yumenoukihashi,2008,Tecmo Koei,Adventure
9747,Shinseiki Evangelion- Eva: Yukai na Nakama Tachi,1998,Gainax Network Systems,Misc
9748,SD Gundam: Scad Hammers,2006,Namco Bandai Games,Strategy
9749,Spitfire Heroes: Tales of the Royal Air Force,2008,Destineer,Simulation
9750,Super Bust-A-Move,2001,Ubisoft,Puzzle
9751,ZooCube,2002,Acclaim Entertainment,Puzzle
9752,Stunt GP,2001,Titus,Racing
9753,Wicked Monster Blast!,2011,PQube,Shooter
9754,NBA 2K,1999,Sega,Sports
9755,D.Gray-man: Kami no Shitotachi,2007,Konami Digital Entertainment,Adventure
9756,Strikers 1945,1996,Atlus,Shooter
9757,World Series of Poker,2005,Activision Value,Misc
9758,Jikkyou Oshaberi Parodius,1995,Konami Digital Entertainment,Shooter
9759,Super Jinsei Game 2,1995,Takara,Misc
9760,Winter Sports 3: The Great Tournament,2010,Tradewest,Sports
9761,J-League Winning Eleven 2010: Club Championship,2010,Konami Digital Entertainment,Sports
9762,Johnny Bazookatone,1995,U.S. Gold,Platform
9763,Beastly Frantic Foto,2011,Storm City Games,Puzzle
9764,Neverland Card Battles,2008,Idea Factory,Role-Playing
9765,Downtown no Gaki no Tsukai Yaarahen de!! Zettai ni Tsukamatte Haikenai Gasu Kurobikari Land,2015,Alchemist,Action
9766,Worms Reloaded,2010,Team17 Software,Strategy
9767,StarCraft,1998,Activision,Strategy
9768,Koihime Musou,2008,Yeti,Adventure
9769,Blazing Souls: Accelate,2009,Idea Factory,Role-Playing
9770,Ms Saga: A New Dawn,2005,Namco Bandai Games,Role-Playing
