kglID,Rank,Title,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
8759,11915,Hannspree Ten Kate Honda: SBK Superbike World Championship,PS2,2007,Racing,Black Bean Games,0.03,0.03,0,0.01,0.07
8760,11916,Aqua Teen Hunger Force: Zombie Ninja Pro-Am,PS2,2007,Racing,Midway Games,0.03,0.03,0,0.01,0.07
8761,11917,Alexi Lalas International Soccer,PS,1998,Sports,Take-Two Interactive,0.04,0.03,0,0,0.07
4071,11918,Operation Flashpoint: Red River,PC,2011,Shooter,Codemasters,0.01,0.04,0,0.01,0.07
2945,11919,F.E.A.R. 2: Project Origin,PC,2009,Shooter,Warner Bros. Interactive Entertainment,0.01,0.05,0,0.01,0.07
8762,11920,NCAA College Football 2K3,GC,2002,Sports,Sega,0.05,0.01,0,0,0.07
8763,11921,Monster Rancher Battle Card: Episode II,PS,2000,Action,Tecmo Koei,0.04,0.03,0,0,0.07
4365,11922,Karaoke Revolution Party,GC,2005,Misc,Konami Digital Entertainment,0.05,0.01,0,0,0.07
8764,11923,Dream Trigger 3D,3DS,NA,Shooter,D3Publisher,0.04,0.02,0,0.01,0.07
8765,11924,Make 10: A Journey of Numbers,DS,2007,Puzzle,Nintendo,0,0,0.07,0,0.07
8766,11925,Itoi Shigesato no Bass Tsuri No. 1 Ketteihan!,N64,2000,Sports,Nintendo,0,0,0.07,0,0.07
8195,11926,Jumper: Griffin's Story,PS2,2008,Action,Eidos Interactive,0.03,0.03,0,0.01,0.07
8767,11927,Vampire Legends: Power of Three,DS,2010,Adventure,THQ,0.07,0,0,0,0.07
8768,11928,Famicom Mini: Nazo no Murasame-Jou,GBA,2004,Action,Nintendo,0,0,0.07,0,0.07
8769,11929,Galerians: Ash,PS2,2002,Adventure,Sammy Corporation,0.03,0.03,0,0.01,0.07
8770,11930,Mahjong Fight Club DS: Wi-Fi Taiou,DS,2006,Misc,Konami Digital Entertainment,0,0,0.07,0,0.07
8771,11931,Haunting Ground,PS2,2005,Action,Capcom,0.03,0.03,0,0.01,0.07
8772,11932,"Horrid Henry: The Good, The Bad and The Bugly",3DS,2011,Platform,Asylum Entertainment,0,0.06,0,0.01,0.07
2642,11933,Kane & Lynch 2: Dog Days,PC,2010,Shooter,Square Enix,0,0.06,0,0.01,0.07
8773,11934,Vampire Knight DS,DS,2009,Adventure,D3Publisher,0,0,0.07,0,0.07
8774,11935,Disney Sports Skateboarding,GBA,2002,Sports,Konami Digital Entertainment,0.05,0.02,0,0,0.07
8775,11936,Homie Rollerz,DS,2008,Racing,Destineer,0.07,0,0,0.01,0.07
8776,11937,Operation Darkness,X360,2007,Role-Playing,Success,0.07,0,0,0,0.07
8777,11938,Magi: The Labyrinth of Beginning,3DS,2013,Role-Playing,Namco Bandai Games,0,0,0.07,0,0.07
5559,11939,The Wolf Among Us,PSV,2014,Adventure,Telltale Games,0.05,0,0,0.02,0.07
8778,11940,Tornado,DS,NA,Action,Ignition Entertainment,0.07,0,0,0,0.07
8779,11941,Fantasy Aquarium by DS,DS,2008,Simulation,Mercury Games,0.07,0,0,0.01,0.07
8780,11942,"Hi! Hamtaro - Little Hamsters,big Adventures: Ham-Ham Challenge",DS,2005,Misc,505 Games,0.07,0,0,0,0.07
8079,11943,Damnation,X360,2009,Shooter,Codemasters,0.06,0.01,0,0.01,0.07
8781,11944,I Don't Have Many Friends Portable,PSP,2012,Adventure,Namco Bandai Games,0,0,0.07,0,0.07
7947,11945,Rock Band Country Track Pack 2,PS3,2011,Misc,MTV Games,0.07,0,0,0.01,0.07
8782,11946,Fable: The Lost Chapters,PC,2005,Role-Playing,Microsoft Game Studios,0.01,0.05,0,0.01,0.07
8783,11947,Loons: The Fight For Fame,XB,2002,Action,Atari,0.05,0.02,0,0,0.07
8784,11948,Romance of the Three Kingdoms IX,PS2,2003,Strategy,Tecmo Koei,0.03,0.03,0,0.01,0.07
6651,11949,Second Sight,XB,2004,Adventure,Codemasters,0.05,0.02,0,0,0.07
8785,11950,Metal Gear Solid,GB,2000,Action,Konami Digital Entertainment,0,0,0.07,0,0.07
8786,11951,Totaled!,XB,2002,Racing,Rage Software,0.05,0.02,0,0,0.07
8787,11952,Bleach: Heat the Soul 3,PSP,2006,Fighting,Sony Computer Entertainment,0,0,0.07,0,0.07
8788,11953,Ecco: The Tides of Time,GEN,1993,Adventure,Sega,0,0,0.07,0,0.07
8789,11954,Showtime Championship Boxing,Wii,2007,Fighting,Zoo Digital Publishing,0.06,0,0,0.01,0.07
5211,11955,Rock Band Track Pack: Classic Rock,X360,2009,Misc,MTV Games,0.07,0,0,0.01,0.07
6070,11956,Open Season,Wii,2006,Platform,Ubisoft,0.06,0,0,0.01,0.07
8790,11957,Football Manager 2010,PC,2009,Sports,Sega,0,0.06,0,0.01,0.07
8791,11958,Dave Mirra BMX Challenge,Wii,2007,Sports,505 Games,0.06,0,0,0.01,0.07
8792,11959,Machine Head,PS,1996,Shooter,Eidos Interactive,0.04,0.03,0,0,0.07
8793,11960,Vanguard Bandits,PS,1998,Strategy,Human Entertainment,0.04,0.03,0,0,0.07
8257,11961,Lost Heroes,PSP,2012,Role-Playing,Namco Bandai Games,0,0,0.07,0,0.07
8794,11962,The Legend of Heroes VII: The Trail of Zero,PSV,2012,Role-Playing,Falcom Corporation,0,0,0.07,0,0.07
7497,11963,Bionicle Heroes,X360,2006,Shooter,Eidos Interactive,0.05,0.01,0,0.01,0.07
8795,11964,Shin Chan Contra Â¡Los Plastas!,DS,2009,Platform,505 Games,0,0,0.07,0,0.07
8796,11965,Inversion,PS3,2012,Shooter,Namco Bandai Games,0.03,0.03,0,0.01,0.07
8797,11966,Silent Hill: Origins,PS2,2008,Action,Konami Digital Entertainment,0.03,0.03,0,0.01,0.07
8798,11967,Blast Radius,PS,1998,Action,Psygnosis,0.04,0.03,0,0,0.07
8642,11968,Zumba Fitness Core,X360,2012,Misc,505 Games,0,0.06,0,0.01,0.07
8799,11969,ESPN National Hockey Night,PS2,2001,Sports,Konami Digital Entertainment,0.03,0.03,0,0.01,0.07
8800,11970,Rec Room Games,DS,2011,Sports,Destineer,0.07,0,0,0,0.07
8801,11971,Theme Park,DS,2007,Simulation,Electronic Arts,0,0.03,0.03,0,0.07
7571,11972,Yamaha Supercross,Wii,2009,Racing,Zoo Digital Publishing,0.05,0.01,0,0.01,0.07
5077,11973,Pro Yaky? Spirits 2011,3DS,2011,Sports,Konami Digital Entertainment,0,0,0.07,0,0.07
8802,11974,Microsoft Flight Simulator 2004: A Century of Flight,PC,2003,Simulation,Microsoft Game Studios,0,0.06,0,0.01,0.07
6238,11975,Taz Wanted,XB,2002,Platform,Atari,0.05,0.02,0,0,0.07
4600,11976,Harry Potter and the Sorcerer's Stone,XB,2003,Action,Electronic Arts,0.05,0.02,0,0,0.07
8803,11977,Shounen Sunday x Shounen Magazine: Nettou! Dream Nine,DS,2009,Sports,Konami Digital Entertainment,0,0,0.07,0,0.07
8804,11978,McFarlane's Evil Prophecy,PS2,NA,Action,Konami Digital Entertainment,0.03,0.03,0,0.01,0.07
8805,11979,Emergency 2012,PC,2010,Simulation,Deep Silver,0.01,0.04,0,0.01,0.07
8806,11980,Haikyuu!! Tsunage! Itadaki no Keshiki!!,3DS,2014,Adventure,Namco Bandai Games,0,0,0.07,0,0.07
5181,11981,Wallace & Gromit in Project Zoo,GC,2003,Platform,BAM! Entertainment,0.05,0.01,0,0,0.07
8807,11982,John Madden Football,SNES,1991,Sports,Imagineer,0,0,0.07,0,0.07
8808,11983,Aero Gauge,N64,1997,Racing,ASCII Entertainment,0.06,0.01,0,0,0.07
8809,11984,Battlezone: Rise of the Black Dogs,N64,2000,Strategy,Crave Entertainment,0.06,0.01,0,0,0.07
8810,11985,Caesars Palace Advance: Millennium Gold Edition,GBA,2001,Misc,Majesco Entertainment,0.05,0.02,0,0,0.07
8811,11986,Shadowgate 64: Trials of the Four Towers,N64,1999,Adventure,Kemco,0.06,0.01,0,0,0.07
8812,11987,Teenage Mutant Ninja Turtles: Tournament Fighters,NES,1992,Fighting,Konami Digital Entertainment,0.04,0.01,0.02,0,0.07
8813,11988,Super Robot Spirits,N64,1998,Fighting,Banpresto,0,0,0.04,0.03,0.07
8814,11989,Mia Hamm Soccer 64,N64,2000,Sports,THQ,0.06,0.01,0,0,0.07
8535,11990,MLB Front Office Manager,X360,2009,Sports,Take-Two Interactive,0.06,0,0,0.01,0.07
8815,11991,Samurai Warriors,XB,2004,Action,Tecmo Koei,0.05,0.02,0,0,0.07
8816,11992,GunParade Orchestra: Shiro no Shou,PS2,2006,Adventure,Sony Computer Entertainment,0,0,0.07,0,0.07
8817,11993,Hearts of Iron III,PC,2009,Strategy,Paradox Interactive,0.01,0.04,0,0.01,0.07
8818,11994,Zettai Zetsumei Toshi 3: Kowareyuku Machi to Kanojyo no Uta,PSP,2009,Action,Irem Software Engineering,0,0,0.07,0,0.07
6816,11995,BlazBlue: Chrono Phantasma Extend,PSV,2015,Action,PQube,0,0.05,0,0.01,0.07
8819,11996,Crime Lab: Body of Evidence,DS,2010,Adventure,City Interactive,0.05,0.01,0,0,0.07
8820,11997,Ant Nation,DS,2009,Simulation,Konami Digital Entertainment,0.06,0.01,0,0.01,0.07
2092,11998,FIFA Soccer 2004,GC,2003,Sports,Electronic Arts,0.05,0.01,0,0,0.07
6174,11999,MotoGP 15,PS3,2015,Racing,Milestone S.r.l.,0,0.03,0.03,0.01,0.07
8821,12000,Super Robot Taisen OG Saga: Masou Kishin III - Pride of Justice,PS3,2013,Strategy,Namco Bandai Games,0,0,0.07,0,0.07
8822,12001,The Sims 2: Seasons,PC,2007,Simulation,Electronic Arts,0.01,0.04,0,0.01,0.07
4543,12002,Rayman 3: Hoodlum Havoc,GC,2003,Platform,Ubisoft,0.05,0.01,0,0,0.07
6092,12003,NHL 2K9,Wii,2008,Sports,Take-Two Interactive,0.06,0,0,0.01,0.07
8823,12004,Tales of Rebirth,PSP,2008,Role-Playing,Namco Bandai Games,0,0,0.07,0,0.07
6881,12005,The Guy Game,XB,2004,Misc,Gathering of Developers,0.05,0.02,0,0,0.07
4089,12006,Ultimate Marvel vs. Capcom 3,X360,2011,Fighting,Capcom,0,0.03,0.04,0,0.07
5338,12007,Battleborn,PC,2016,Shooter,Take-Two Interactive,0.03,0.03,0,0.01,0.07
8824,12008,Let's Ride! Dreamer,GBA,2005,Adventure,DTP Entertainment,0.05,0.02,0,0,0.07
8825,12009,Tecmo's Deception,PS,1996,Role-Playing,Sunsoft,0.04,0.03,0,0,0.07
8826,12010,Reader Rabbit 1st Grade,Wii,2010,Misc,Graffiti,0.07,0,0,0,0.07
8827,12011,Anubis II,Wii,2007,Platform,Metro 3D,0.06,0,0,0,0.07
8828,12012,Point Blank DS ,DS,2006,Shooter,Atari,0,0,0.07,0,0.07
8829,12013,Ghost in the Shell: Stand Alone Complex,PSP,2005,Adventure,Atari,0.06,0,0,0.01,0.07
8746,12014,Guilty Gear Xrd -Revelator-,PS3,2016,Fighting,PQube,0.01,0.02,0.02,0.01,0.07
8830,12015,G-Saviour,PS2,2000,Action,Sunrise Interactive,0,0,0.07,0,0.07
8831,12016,Gintama DS: Yorozuya Daisoudou,DS,2006,Action,Namco Bandai Games,0,0,0.07,0,0.07
8832,12017,Drake of the 99 Dragons,XB,NA,Shooter,Unknown,0.05,0.01,0,0,0.07
8833,12018,Heavenly Guardian,Wii,2007,Shooter,505 Games,0.06,0,0,0,0.07
8834,12019,Cut the Rope,3DS,2014,Puzzle,Activision,0.06,0,0,0.01,0.07
8835,12020,Crayon Shin-Chan: Obaka Daininden - Susume! Kasukabe Ninja Tai!,DS,2010,Action,Namco Bandai Games,0,0,0.07,0,0.07
8836,12021,Crimson Sea 2,PS2,2004,Action,Tecmo Koei,0.03,0.03,0,0.01,0.07
8837,12022,The Legend of Heroes: Trails in the Sky First Chapter,PSV,2015,Role-Playing,Kadokawa Shoten,0,0,0.07,0,0.07
8838,12023,Pizza Delivery Boy,Wii,2010,Simulation,Majesco Entertainment,0.06,0,0,0,0.07
8839,12024,Doraemon: Nobita to Himitsu Dougu Hakubutsukan,3DS,2013,Action,FuRyu,0,0,0.07,0,0.07
8840,12025,Higurashi no Nakukoru ni Kizuna: Dai-Ichi-Kan - Tatari,DS,2008,Adventure,Alchemist,0,0,0.07,0,0.07
8841,12026,IA/VT Colorful,PSV,2015,Misc,Marvelous Entertainment,0,0,0.07,0,0.07
8842,12027,AMF Bowling Pinbusters!,DS,2008,Sports,Vir2L Studios,0.06,0,0,0,0.07
8843,12028,Operation: Vietnam,DS,2007,Shooter,Majesco Entertainment,0.06,0,0,0,0.07
8844,12029,Alpha and Omega,DS,2010,Action,Unknown,0.06,0,0,0,0.07
8845,12030,Port Royale 3,PS3,NA,Simulation,Kalypso Media,0.06,0,0,0.01,0.07
8846,12031,RayStorm,PS,1997,Shooter,Sony Computer Entertainment,0.04,0.03,0,0,0.07
6942,12032,Disney's Winnie the Pooh's Rumbly Tumbly Adventure,GC,2005,Platform,Ubisoft,0.05,0.01,0,0,0.07
8847,12033,Jake Power: Handyman,DS,2008,Adventure,Ubisoft,0.06,0,0,0,0.07
8848,12034,My Dress-Up,DS,2008,Misc,Oxygen Interactive,0.06,0.01,0,0.01,0.07
8849,12035,Circuit Breakers,PS,1998,Racing,Mindscape,0.04,0.03,0,0,0.07
8850,12036,Trick DS-han: Kakushi Kami no Sumukan,DS,2010,Misc,Konami Digital Entertainment,0,0,0.07,0,0.07
6164,12037,Catwoman,GC,2004,Action,Electronic Arts,0.05,0.01,0,0,0.07
8851,12038,Colosseum: Road to Freedom,PS2,2005,Role-Playing,Tecmo Koei,0.03,0.03,0,0.01,0.07
6502,12039,Ultimate Board Game Collection,PSP,2007,Misc,Xplosiv,0.06,0,0,0.01,0.07
8852,12040,Target: Terror,Wii,2008,Shooter,Konami Digital Entertainment,0.06,0,0,0.01,0.07
8853,12041,BeatMania,PS2,2006,Simulation,Konami Digital Entertainment,0.03,0.03,0,0.01,0.07
8854,12042,Crayon Shin-Chan: Densetsu o Yobu Omake no To Shukkugaan!,GBA,2006,Action,Banpresto,0,0,0.07,0,0.07
8855,12043,Sprint Cars: Road to Knoxville,PS2,2005,Racing,THQ,0.03,0.03,0,0.01,0.07
4304,12044,Shrek's Carnival Craze Party Games,PS2,2008,Misc,Activision,0.03,0.03,0,0.01,0.07
8856,12045,Real Time Conflict: Shogun Empires,DS,2005,Strategy,Namco Bandai Games,0.06,0,0,0,0.07
8857,12046,Dream Dance & Cheer,Wii,2009,Misc,Zoo Games,0.06,0,0,0,0.07
8858,12047,Silpheed: The Lost Planet,PS2,2000,Shooter,Swing! Entertainment,0.03,0.03,0,0.01,0.07
8859,12048,Enemy Front,PS3,2014,Shooter,City Interactive,0.01,0.05,0,0.01,0.07
8860,12049,Assassin's Creed: Rogue,PC,2015,Action,Ubisoft,0.04,0.02,0,0.01,0.07
8861,12050,Billy's Boot Camp: Wii de Enjoy Diet!,Wii,2011,Sports,Rocket Company,0,0,0.07,0,0.07
5309,12051,Spartan: Total Warrior,GC,2005,Action,Sega,0.05,0.01,0,0,0.07
5609,12052,Pitfall: The Lost Expedition,XB,2004,Platform,Activision,0.05,0.01,0,0,0.07
8862,12053,Fantastic Four,PS,1997,Action,Acclaim Entertainment,0.04,0.03,0,0,0.07
8863,12054,Higurashi no Naku Koro ni Matsuri: Kakera Asobi,PS2,2007,Adventure,Alchemist,0,0,0.07,0,0.07
8864,12055,Tournament of Legends,Wii,2010,Fighting,Sega,0.04,0.02,0,0.01,0.07
8865,12056,Xbox Live Arcade Unplugged Volume 1,X360,2006,Misc,Microsoft Game Studios,0.05,0.01,0,0.01,0.07
8866,12057,River City Ransom EX,GBA,2004,Action,Atlus,0.05,0.02,0,0,0.07
8867,12058,San Goku Shi Taisen Ten,DS,2008,Strategy,Sega,0,0,0.07,0,0.07
7846,12059,Generator Rex: Agent of Providence,DS,2011,Action,Activision,0.05,0.01,0,0.01,0.07
5936,12060,Dynasty Warriors 8: Empires,XOne,2014,Action,Tecmo Koei,0.04,0.02,0,0.01,0.07
8868,12061,Fairy Tail: Zelef Kakusei,PSP,2012,Action,Unknown,0,0,0.07,0,0.07
8869,12062,Strike Point,PS,1996,Simulation,Elite,0.04,0.03,0,0,0.07
8870,12063,Crazy Taxi 2,DC,2001,Racing,Sega,0,0,0.07,0,0.07
8871,12064,Dragon Slayer: The Legend of Heroes,SNES,1992,Role-Playing,Epoch,0,0,0.07,0,0.07
8872,12065,Tank! Tank! Tank!,WiiU,2012,Action,Namco Bandai Games,0.02,0.01,0.05,0,0.07
8873,12066,My Horse & Me: Riding for Gold,DS,2008,Sports,Atari,0.05,0.01,0,0.01,0.07
8874,12067,Street Fighter II': Special Champion Edition ,GEN,1993,Action,Capcom,0,0,0.07,0,0.07
3448,12068,Command & Conquer 3: Tiberium Wars,PC,2007,Strategy,Electronic Arts,0,0.06,0,0.01,0.07
8875,12069,Tom and Jerry in War of the Whiskers,GC,2003,Fighting,NewKidCo,0.05,0.01,0,0,0.07
8876,12070,Keroro RPG: Kishi to Musha to Densetsu no Kaizoku,DS,2010,Role-Playing,Namco Bandai Games,0,0,0.07,0,0.07
8877,12071,Famicom Mini: Wrecking Crew,GBA,2004,Puzzle,Nintendo,0,0,0.07,0,0.07
8878,12072,Hoppechan: Minna de Odekake! Waku Waku Hoppe Land!!,3DS,2014,Action,Nippon Columbia,0,0,0.07,0,0.07
4705,12073,Divinity: Original Sin,XOne,2015,Role-Playing,Focus Home Interactive,0.04,0.02,0,0.01,0.07
8879,12074,Suzumiya Haruhi no Gekidou,Wii,2009,Adventure,Kadokawa Shoten,0,0,0.07,0,0.07
8880,12075,Classic Action: Devilish,DS,2005,Misc,505 Games,0.06,0,0,0,0.07
8881,12076,Jackass the Game DS,DS,2008,Action,Empire Interactive,0.06,0,0,0.01,0.07
8882,12077,Space Hulk: Vengeance of the Blood Angels,PS,1995,Shooter,Electronic Arts,0.04,0.03,0,0,0.07
8883,12078,Toy Soldiers: War Chest,PS4,2015,Action,Ubisoft,0.06,0,0,0.01,0.07
8884,12079,Robot Alchemic Drive,PS2,2002,Action,Enix Corporation,0.03,0.03,0,0.01,0.07
8885,12080,Motor Toon Grand Prix ,PS,1994,Racing,Sony Computer Entertainment,0,0,0.06,0,0.07
8886,12081,Dino Master: Dig Discover Duel,DS,2005,Strategy,Majesco Entertainment,0.06,0,0,0,0.07
6919,12082,Ken to Mahou to Gakuen Mono. 3,PS3,2010,Role-Playing,Acquire,0,0,0.07,0,0.07
8887,12083,Hikaru no Go: Heian Gensou Ibunroku,PS,2002,Adventure,Konami Digital Entertainment,0,0,0.06,0,0.07
6008,12084,Godzilla ,PS3,2014,Action,Namco Bandai Games,0,0.01,0.06,0,0.07
8888,12085,Dynasty Warriors DS: Fighter's Battle,DS,2007,Action,Tecmo Koei,0.04,0,0.03,0,0.07
8889,12086,Samurai Shodown,NG,1993,Fighting,SNK,0,0,0.07,0,0.07
8890,12087,OverBlood 2,PS,1998,Action,Evolution Games,0,0,0.06,0,0.07
8891,12088,Fighter Maker 2,PS2,2002,Fighting,Enterbrain,0.03,0.03,0,0.01,0.07
8892,12089,Lifeline,PS2,2003,Adventure,Sony Computer Entertainment,0.03,0.03,0,0.01,0.07
8893,12090,Dragon Valor,PS,1999,Role-Playing,Sony Computer Entertainment,0.04,0.03,0,0,0.07
8894,12091,Judie no Atelier: Guramnat no Renkinjutsushi,PS2,2002,Role-Playing,Gust,0,0,0.07,0,0.07
3314,12092,NHL 2005,GC,2004,Sports,Electronic Arts,0.05,0.01,0,0,0.07
6293,12093,Midway Arcade Treasures 3,GC,2005,Misc,Midway Games,0.05,0.01,0,0,0.07
6607,12094,Moshi Monsters: Katsuma Unleashed,3DS,2013,Action,Activision,0.03,0.04,0,0,0.07
8895,12095,Firefighter F.D.18,PS2,2004,Action,Konami Digital Entertainment,0.03,0.03,0,0.01,0.07
180,12096,Resident Evil 5,PC,2009,Action,Capcom,0.01,0.04,0,0.01,0.07
8896,12097,Secret Files: Tunguska,Wii,2008,Adventure,Koch Media,0.05,0.02,0,0.01,0.07
8897,12098,DS Nishimura Kyotaro Suspense 2 Shin Tantei Series: Kanazawa Hakodate - Gokkan no Kyoukoku - Fukushuu no Kage,DS,2008,Adventure,Tecmo Koei,0,0,0.07,0,0.07
6765,12099,Pro Yaky? Spirits 2014,PSV,2014,Sports,Konami Digital Entertainment,0,0,0.07,0,0.07
8898,12100,Mega Man X4,SAT,1997,Action,Capcom,0,0,0.07,0,0.07
8899,12101,Family Trainer: Treasure Adventure,Wii,2010,Sports,Namco Bandai Games,0,0.06,0,0.01,0.07
3685,12102,GRID 2,PC,2013,Racing,Codemasters,0,0.06,0,0.01,0.07
8900,12103,Power Pro GB,GB,1998,Sports,Konami Digital Entertainment,0,0,0.07,0,0.07
8901,12104,Sudoku Fever,GBA,2006,Puzzle,Take-Two Interactive,0.05,0.02,0,0,0.07
8902,12105,Grand Ages: Medieval,PS4,2015,Strategy,Kalypso Media,0,0.05,0.01,0.01,0.07
8903,12106,The Putter Golf,PS,2001,Sports,D3Publisher,0.04,0.03,0,0,0.07
8904,12107,Monster High: New Ghoul in School,PS3,2015,Action,Little Orbit,0,0.06,0,0.01,0.07
3301,12108,The Powerpuff Girls: Relish Rampage,GC,2002,Action,BAM! Entertainment,0.05,0.01,0,0,0.07
8905,12109,Super Real Mahjong Graffiti,SAT,1995,Misc,Seta Corporation,0,0,0.07,0,0.07
8906,12110,Alan Wake,PC,2012,Action,Nordic Games,0,0.06,0,0.01,0.07
8907,12111,Ninja Warriors,SNES,1993,Action,Titus,0,0,0.07,0,0.07
8908,12112,Army Men: RTS,GC,2004,Strategy,Global Star,0.05,0.01,0,0,0.07
8909,12113,Zettai Onkan Otoda Master,DS,2007,Role-Playing,Hudson Soft,0,0,0.07,0,0.07
8910,12114,Basketball Hall of Fame Ultimate Hoops Challenge,Wii,2010,Sports,Zoo Games,0.06,0,0,0,0.07
8911,12115,Dragoneer's Aria,PSP,2007,Role-Playing,Tecmo Koei,0.02,0,0.05,0,0.07
8912,12116,TigerShark,PS,1997,Simulation,GT Interactive,0.04,0.03,0,0,0.07
8913,12117,Lost Heroes 2,3DS,2015,Action,Namco Bandai Games,0,0,0.07,0,0.07
8914,12118,Norse by Norsewest: The Return of the Lost Vikings,PS,1997,Action,Interplay,0.04,0.03,0,0,0.07
8485,12119,Just Dance: Disney Party 2,XOne,2015,Action,Ubisoft,0.05,0.01,0,0.01,0.07
8915,12120,N+,DS,2007,Platform,Atari,0.06,0,0,0,0.07
7216,12121,Sega Soccer Slam,GC,2002,Sports,Sega,0.05,0.01,0,0,0.07
8916,12122,Obscure,PS2,2004,Adventure,Microids,0.03,0.03,0,0.01,0.07
8917,12123,Katekyoo Hitman Reborn! DS: Fate of Heat - Hono no Unmei,DS,2008,Role-Playing,Takara Tomy,0,0,0.07,0,0.07
8918,12124,Shin Lucky * Star: Moe Drill ~Tabidachi~,DS,2007,Action,Kadokawa Shoten,0,0,0.07,0,0.07
8919,12125,Mario Tennis,Wii,2010,Sports,Nintendo,0,0.06,0,0.01,0.07
8247,12126,Cartoon Network: Punch Time Explosion XL,PS3,2011,Fighting,Crave Entertainment,0.06,0,0,0,0.07
8920,12127,DefCon 5,PS,1995,Shooter,Psygnosis,0.04,0.03,0,0,0.07
8921,12128,Lost in Blue 2,DS,2007,Adventure,Konami Digital Entertainment,0.01,0.01,0.05,0,0.07
8922,12129,Build-A-Bear Workshop: Friendship Valley,Wii,NA,Misc,Unknown,0.06,0,0,0,0.07
8923,12130,Secret Service: Ultimate Sacrifice,PS2,2008,Action,Activision,0.03,0.03,0,0.01,0.07
8924,12131,Alex Rider: Stormbreaker,DS,NA,Action,THQ,0.06,0,0,0,0.07
8925,12132,Deep Labyrinth,DS,2006,Action,505 Games,0.06,0,0,0,0.07
8926,12133,Tropix,DS,2008,Puzzle,Capcom,0.06,0,0,0,0.07
8927,12134,Nichibeikan Pro Yakyuu: Final League,PS2,2002,Sports,SquareSoft,0,0,0.07,0,0.07
8928,12135,Resident Evil 6,PS4,2016,Shooter,Capcom,0.05,0,0,0.01,0.07
8929,12136,Hammerin' Hero,PSP,2008,Action,Irem Software Engineering,0.06,0,0,0.01,0.07
8930,12137,Yoostar on MTV,X360,NA,Misc,Unknown,0.06,0,0,0,0.07
3376,12138,Spawn: Armageddon,GC,2003,Action,Electronic Arts,0.05,0.01,0,0,0.07
8931,12139,God Hand,PS2,2006,Action,Capcom,0,0,0.07,0,0.07
8932,12140,Shin Chan: Las Nuevas Aventuras Para Wii!,Wii,2006,Action,505 Games,0,0,0.07,0,0.07
8075,12141,Challenge Me: Brain Puzzles 2,Wii,2010,Puzzle,O-Games,0,0.06,0,0.01,0.07
3991,12142,The Tale of Despereaux,DS,2008,Platform,Brash Entertainment,0.06,0,0,0,0.07
4105,12143,Legends of Wrestling II,GBA,2002,Fighting,Acclaim Entertainment,0.05,0.02,0,0,0.07
5657,12144,Tony Hawk's Pro Skater 5,X360,2015,Sports,Activision,0.06,0,0,0.01,0.07
8933,12145,Fatal Fury: Battle Archives Volume 2,PS2,2007,Fighting,SNK Playmore,0.03,0.03,0,0.01,0.07
4774,12146,Jurassic Park: Operation Genesis,XB,2003,Simulation,Konami Digital Entertainment,0.05,0.01,0,0,0.07
8934,12147,Transformer: Rise of the Dark Spark ,3DS,2014,Role-Playing,Activision,0.05,0.01,0,0.01,0.07
8935,12148,Freddi Fish: Kelp Seed Mystery,Wii,2008,Adventure,Majesco Entertainment,0.06,0,0,0,0.07
8936,12149,Ragnarok: Hikari to Yami no Koujo,PSP,2011,Role-Playing,GungHo,0.02,0,0.05,0,0.07
242,12150,FIFA Soccer 06,GBA,2005,Sports,Electronic Arts,0.05,0.02,0,0,0.07
8937,12151,RedCard 20-03,PS2,2002,Sports,Midway Games,0.03,0.03,0,0.01,0.07
2248,12152,James Bond 007: Blood Stone,DS,2010,Shooter,Activision,0.05,0.01,0,0,0.07
8938,12153,Imagine: Gymnast,DS,2008,Simulation,Ubisoft,0.05,0.01,0,0,0.07
8939,12154,Kanji Sonomama DS Rakubiki Jiten,DS,2006,Misc,Nintendo,0,0,0.07,0,0.07
8940,12155,Future Tactics: The Uprising,PS2,2004,Strategy,Crave Entertainment,0.03,0.03,0,0.01,0.07
4620,12156,Driver: Parallel Lines,XB,2006,Racing,Atari,0.05,0.01,0,0,0.07
8941,12157,Cities XL 2012,PC,2011,Strategy,Focus Home Interactive,0.01,0.05,0,0.01,0.07
6697,12158,Pipe Mania,PSP,2008,Puzzle,Empire Interactive,0.06,0,0,0.01,0.07
8942,12159,everGirl,GBA,2005,Adventure,THQ,0.05,0.02,0,0,0.07
8943,12160,Heroes Phantasia,PSP,2012,Role-Playing,Namco Bandai Games,0,0,0.07,0,0.07
8944,12161,Prince of Persia: The Fallen King,DS,2008,Action,Ubisoft,0.06,0.01,0,0.01,0.07
8945,12162,Jewels of the Ages,DS,2011,Puzzle,City Interactive,0.03,0.03,0,0.01,0.07
8946,12163,The Book of Unwritten Tales 2,PS4,2015,Adventure,Nordic Games,0,0.06,0,0.01,0.07
3960,12164,Batman: Rise of Sin Tzu,GBA,2003,Action,Ubisoft,0.05,0.02,0,0,0.07
8947,12165,Chuugaku Eitango Target 1800 DS,DS,2006,Misc,IE Institute,0,0,0.07,0,0.07
8948,12166,Future Card Buddy Fight: Yuujou no Bakunetsu Fight,3DS,2015,Action,FuRyu,0,0,0.07,0,0.07
8949,12167,World Racing,XB,2003,Racing,TDK Mediactive,0.05,0.01,0,0,0.07
3015,12168,Major League Baseball 2K10,PSP,2010,Sports,Take-Two Interactive,0.06,0,0,0,0.07
